ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.119,14781.0,0.04865364226681062,0.0031989835668994205,0.002847822559958003
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_copri.2,14568.0,0.04832021028045988,0.0055190708081403785,0.0017495531199815098
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_sedimentorum.1,14088.5,0.04590419243816088,0.0005422629038143377,7.246176529109536e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.25,11219.0,0.04434983154544101,0.001807307922937425,0.002459402049436877
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.11,14482.0,0.042986058905655135,0.003972542272024635,0.0010309795464947926
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_NA_NA.1,11449.0,0.040594906462505666,0.0006663087202594736,0.0032375151210907054
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto_1_NA.29,11174.0,0.038593914949089723,0.003370168153346008,0.0022284004694126847
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.3,11435.0,0.0374513074271796,0.0012575246038544544,0.001373554546508797
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.14,14376.0,0.03688902056097333,0.0004894276628982519,0.00016848037887665462
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.4,11621.0,0.03335475700621375,0.0010294782312178427,0.0016551516966581766
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Flavonifractor_plautii.1,11245.0,0.031472572220103204,0.0007834314805610534,0.0006779350415261812
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium_siraeum_group_NA.14,11671.0,0.03017606676086853,0.0004545569197845264,0.0015581638768617943
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.36,14402.0,0.02851702213784677,0.0006978281084543433,0.0001752293896311008
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.13,11597.0,0.027404794193259318,0.0001600886063933973,0.0002264411920555981
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.48,11180.0,0.02676208041138164,0.0008045741236699488,0.0010295492472518581
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.2,11812.5,0.02533392631009529,0.0004684804472627743,0.0005867595981363287
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_thetaiotaomicron.1,10984.0,0.023404054311742882,0.005793618793732,0.006773159761601619
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.61,14393.0,0.022969696687440623,0.00047464910387342397,0.00029195422701496675
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.51,14525.0,0.022949986935062238,0.0005336616632699968,0.0002451337913134667
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.1,14234.5,0.021044848826075914,0.0006280260052177696,0.00015116664391267792
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.5,14119.5,0.020922628270656003,0.0003531654764927361,0.0001863467451510448
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus_torques_group_NA.27,15088.0,0.020701533868380927,0.008086807222136375,0.0060420267664721555
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_CAG-873_NA.3,14600.0,0.01988922669471595,0.002917771242853572,0.0011730533289140196
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.22,15107.5,0.01952602236254167,0.004262999343510398,0.003459228632592096
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Coprococcus_NA.8,14767.5,0.01847382382661394,0.0005615516349792621,0.00026786664125324567
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_plebeius.1,11328.0,0.01653819323954802,0.0030029647148050237,0.005493165139816139
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.2,11358.0,0.016529677907052086,0.0012130395404834579,0.0015780663805138378
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_tayi.1,14327.0,0.016381146270880102,0.00033104044603916725,7.718159386500866e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.47,14294.5,0.01548895970408575,0.00023054598858443688,5.8719936856371396e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.77,11127.0,0.015296714773926587,0.00032735132440773606,0.0004422322518204154
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.142,10810.0,0.013865527268610666,0.01017667046949076,0.011332403044587264
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.30,15154.0,0.013716653376134523,0.002711265596712905,0.0018416906069866738
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Eggerthellaceae_NA_NA.2,15215.0,0.013346416920558971,0.001778944558222397,0.0016027295625002287
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.4,15035.0,0.013267178046113359,0.0016837213449726722,0.0008596772324170179
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium_eligens_group_NA.13,15235.5,0.013210291633134742,0.004427450344157101,0.0034919319688190083
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_longicatena.1,10764.0,0.012002536240751325,0.0077063658697500426,0.008588419261654134
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.69,11825.0,0.011828334428225387,0.00038938142795201595,0.0014011036375872516
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.37,14183.0,0.01136496275076997,0.0004749280956948194,3.620859553065156e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.2,15269.5,0.01130223820295465,0.002802145002042584,0.0015991513250121182
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.37,14256.5,0.01111797524183241,0.000365912027788041,5.066117501509286e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.10,11142.0,0.011117451564950578,0.0010551853609150966,0.0015486740672245375
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.40,10769.0,0.010491435176471027,0.003632465129029451,0.003409701046451756
Bacteria_Actinobacteriota_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_aerofaciens.1,10717.0,0.010331492115558961,0.018165682193542178,0.022388644319188303
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_shahii.2,15241.5,0.009280681354997905,0.001463092116696689,0.0007884118523417883
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotellaceae_NK3B31_group_NA.2,11536.0,0.009183346918468891,0.0004890763102146801,0.0010289141324128098
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.359,14234.0,0.009066129744452605,0.0012820748038664597,5.518461385312773e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.18,11296.0,0.008996861056352454,0.0006285782493549685,0.0007491649731387329
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bicirculans.1,10668.5,0.008616653936024728,0.0029154843993870506,0.004580162717885188
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.398,10660.0,0.008584878227044436,0.040967948905155385,0.05427961979883846
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.1,15378.0,0.008362132772666292,0.01966175052322258,0.014248063798674994
Bacteria_Firmicutes_Bacilli_Acholeplasmatales_Acholeplasmataceae_Anaeroplasma_NA.1,14422.0,0.007766479346768624,0.0008693334542396844,0.0001230756271279002
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.88,14371.0,0.007180908717802743,0.001075044510265845,8.957420330174085e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.51,14304.0,0.007032106849396719,0.0006711792234758458,0.0020485164932098556
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.26,11417.5,0.006541434702383464,0.001036947101510836,0.00039642638402292686
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Muribaculaceae_NA_NA.137,14332.0,0.005889135331083054,0.0007657506231790776,9.230947120413311e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Butyrivibrio_crossotus.1,10583.0,0.005766046415055824,0.00570127630333868,0.0074708000715823925
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Frisingicoccus_NA.1,14830.0,0.005378902759480908,0.00040895472832762564,0.00012384993554408205
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospira_pectinoschiza.2,10524.0,0.005227354359418511,0.0015659115924480415,0.0030938869881948056
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.118,14369.0,0.005116609526640511,0.0003449471017999327,4.307911178717093e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.66,14721.5,0.0051141036154887095,0.0003021034523554242,0.0001968464090611036
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.48,15315.0,0.004418413163922504,0.0008647203567435167,0.0005096214391679666
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Sellimonas_intestinalis.1,14735.0,0.004066889012276797,0.00031415500345148063,9.39072346275194e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.31,14729.5,0.00395729408638192,0.0008343084724986683,0.00015632078261547717
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.7,10930.0,0.003906701344661215,0.0005153031126232654,0.0008685759161882299
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.26,15359.0,0.0035495606364815534,0.0017827593586952197,0.0010351676720843342
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.28,14665.5,0.003405405489696517,0.00043229476879117206,8.404626530949154e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.11,15449.0,0.002927073250061077,0.0013010358946405798,0.0005545845607827695
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.82,14493.0,0.002782262775393039,0.0008344839768885416,4.647801481069079e-05
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.5,11161.0,0.00263562318582594,0.0005341455548992462,0.0007670735536949661
Bacteria_Firmicutes_Clostridia_Monoglobales_Monoglobaceae_Monoglobus_NA.5,10309.5,0.0025321140340788407,0.0029370677623597355,0.0036535790600502136
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Anaerostipes_hadrus.1,15724.0,0.0024997837839059673,0.0025617902406203145,0.00194205293472212
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.108,10890.0,0.0024464905906802204,0.0013075163019628643,0.005576467341543247
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.320,14942.0,0.0021048525268740825,0.000586093698469282,0.00011914208495623971
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.33,14803.5,0.0020339402039881087,0.0002949703275256352,8.468189873262184e-05
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_NA.10,10256.0,0.0020256859862393386,0.0017538138353115041,0.0023499155818044277
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_CAG-352_NA.6,15158.0,0.002009829776665422,0.0006408373723574604,0.0002892966626753427
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_NA.52,15796.0,0.0019109264455403317,0.006341317503651476,0.004746145037683504
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_NA.13,15407.5,0.0018886226693479414,0.0010130529929277998,0.00034382669169932703
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.22,15420.0,0.0018303222419244784,0.0015836795769672083,0.0003673333577390381
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.43,10588.5,0.0017851160019204599,0.0003833117023422025,0.0006192014262058445
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Agathobacter_NA.87,10212.0,0.001758641359248745,0.06067568540982716,0.07369314252444611
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum_NA.60,15821.0,0.0017387080359996512,0.011863997600153425,0.008617888542695419
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.310,11297.5,0.0016753558427535112,0.00033055399591922575,0.0005395408930842716
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_clarus.1,15112.5,0.0016563944708474266,0.000867298944424585,0.00017555542054572624
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_nordii.1,14642.0,0.0015571974655405401,0.00039796382557838434,7.316806414929838e-05
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.20,15800.0,0.001530495364739132,0.003867164194489073,0.002099987312296529
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_intestinihominis.2,10669.5,0.0015203524403359062,0.0008413706856224087,0.0016879515990134643
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.96,15744.0,0.0014146747996551913,0.0013244480690800479,0.0005986136525284146
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.34,14576.5,0.001404821845562622,0.0013922152684284444,0.00012491879653346813
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Odoribacter_splanchnicus.3,15608.5,0.0014004438329921298,0.0005934507408834669,0.00027306443098815386
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.88,10237.0,0.001193419315565011,0.0006303667567951552,0.0009123467864728008
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_merdae.1,15928.0,0.0011499457344930518,0.008178205620796297,0.005507315118711306
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eisenbergiella_massiliensis.1,11276.0,0.0011064101140971661,0.0001248295935232324,0.0005138183092317993
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.9,10184.0,0.001034484153110991,0.0013762188208114004,0.0022009741508430204
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.131,15971.0,0.0009302260346981899,0.003391497592140529,0.0022986976768841123
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.64,10127.0,0.0008823658348583129,0.0018230044896408173,0.004008518820515637
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.59,10022.0,0.0008236358374166035,0.002640443310578184,0.003939753838364484
Bacteria_Fusobacteriota_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_necrophorum.1,14692.5,0.0007803320551382902,0.0010348183503727372,2.9185279480725197e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-004_NA.20,10235.0,0.0007405164578019273,0.0005146323912761947,0.0007654860243616168
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA_NA.68,11309.0,0.0007183344565828009,7.16058321831926e-05,0.00017394438964807215
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_champanellensis.2,15224.0,0.0007045260745907487,0.0005029727546573202,0.00010055539309024686
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.116,14872.5,0.0006771023571888174,0.00032051501779007513,2.3494372022992967e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.49,11032.0,0.0006242691628224613,0.0002879499058324269,0.001543117933699443
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.286,15827.0,0.0005872136793781717,0.004025055192487644,0.0009667689941629394
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.47,16097.0,0.0005821562810227245,0.01096613873129534,0.005414938867470492
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_intestinalis.3,14644.0,0.0005684487140085174,0.00023996564553992183,9.890015323101663e-06
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.154,14772.5,0.0005594528369152617,0.00044678290825035953,5.1273081956076205e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.1,9922.0,0.0005565854641922461,0.020461320388118237,0.02739135493901486
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Rikenellaceae_RC9_gut_group_NA.31,14678.0,0.0005058044418398155,0.0010461641020071144,1.6944108798122593e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Eubacterium_siraeum_group_NA.12,16124.0,0.0004139274696908155,0.0014883912540716096,0.0009249257269253513
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_NA.11,15006.5,0.00040964512423411403,0.0010779443976983913,6.659642485848449e-05
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.1,15509.5,0.000393480905279159,0.003968589744317163,0.0003515888247168884
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.3,14963.0,0.0003264819529102175,0.0011121939191301086,5.776309102424028e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_intestinalis.1,15572.0,0.0003227174443535765,0.0007457177785363093,0.0004360116072280598
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NA_NA.16,16192.0,0.00031012501903253387,0.0012853567346723673,0.0007009585073633281
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.339,11277.0,0.00027846561421027903,0.0002975744980143704,0.0011113921547594317
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.1,16301.0,0.00024505856260894813,0.016231299477996588,0.01218097923848496
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.141,15950.0,0.0002068089207912869,0.0010279229645195171,0.00033149160799257003
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.383,10923.0,0.00020549271890004663,0.0007962116702115034,0.0033607789336620045
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.16,16355.0,0.00018626626718896476,0.003592956527163921,0.002073713491991488
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.343,11147.0,0.0001830536232606242,0.00022694523891738418,0.001152732256594449
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.31,10407.0,0.0001800866042125375,0.00023850007065076613,0.00044181335799450285
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.61,15016.0,0.00017433833300028214,0.0012539775412613843,5.2454588624555025e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_intermedia.3,14772.5,0.00016801704401601586,0.0016679434071769008,0.0
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.6,14772.5,0.00016801704401601586,0.0003730664812384331,0.0
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-010_NA.16,15621.0,0.0001630925516249413,0.0007243169935449001,0.00012575488837755867
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.6,10458.0,0.0001523534763710598,0.00030602148073433484,0.0005977442102658628
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Blautia_NA.18,16386.0,0.0001438695989159203,0.0011477594935165303,0.0007322394971651205
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Alloprevotella_NA.39,14820.0,0.00013416207666334612,0.0005907345294876285,0.0
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.25,16357.0,0.0001309364598234268,0.0008537515779817406,0.000549814801502686
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.55,10842.0,0.00012919051417552895,0.00023499822995702346,0.0013755594501506658
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Eubacterium_hallii_group_NA.10,16071.0,0.00012915666245900644,0.000511396560992181,0.00022542109302893607
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.28,16259.0,0.00012379257680214658,0.0022600677996398332,0.0011658525663661092
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Intestinimonas_NA.7,15718.0,0.00010976776880032868,0.0005203740447447482,0.00016590750453717085
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.165,15903.0,0.0001077241664228908,0.0011441837718426308,0.0004031176762076181
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_inulinivorans.1,9540.5,0.00010541648595466603,0.006199710318606918,0.00887241802864378
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Coprobacter_NA.10,15665.0,9.88268991872313e-05,0.00043851875542992656,9.656159553013538e-05
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NK4A214_group_NA.35,15403.0,9.791677165824337e-05,0.0002693289141755641,7.763424112229987e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_ovatus.1,16028.0,4.412443531673948e-05,0.0013149539089788356,0.0002057718376817417
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.113,16603.5,3.9702492677773904e-05,0.0023260093828162787,0.0014020521807141808
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_stercoris.1,9360.0,3.7393174689608156e-05,0.00468635309299721,0.006743205709791414
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_uniformis.2,10702.0,3.549401455747148e-05,0.0006399963217810119,0.0033741168192000406
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Anaerovoracaceae_Family_XIII_AD3011_group_NA.12,15420.0,3.339093763442936e-05,0.00024781478503790286,1.658659374337638e-05
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.10,15152.5,2.7068544958553787e-05,0.0004903827891286219,0.0
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.56,15345.0,2.0128777573258953e-05,0.00035248342973493764,1.2183788871661703e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.6,15916.0,1.5991834393461388e-05,0.0007896260815050674,0.0001416845940347626
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_finegoldii.1,15500.0,1.5854806169527596e-05,0.0005824278742473536,5.7171550171373844e-05
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_NA_NA.44,15843.5,1.5732239115646785e-05,0.0009668412936658944,0.00016027888968253603
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_ND3007_group_NA.9,9017.0,8.115272705486317e-06,0.003204367029592078,0.004353447431925099
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_hominis.1,16577.5,8.09612754260332e-06,0.00156464032504551,0.0007070154580159645
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.37,16102.5,7.331108089105138e-06,0.0007157575636008164,0.00011077433863003918
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_distasonis.9,9025.5,6.5949648955436535e-06,0.002469577758130555,0.006525743656404853
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.55,17068.0,6.081548549338989e-06,0.009758880864567446,0.006425155797488153
Bacteria_Firmicutes_Clostridia_Clostridia_vadinBB60_group_NA_NA_NA.9,15725.5,5.213609875662697e-06,0.0007950292793748687,2.8919889553438077e-05
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_NA.22,15580.0,3.2162922858859243e-06,0.0033152722503270553,0.0
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_7_NA.8,15580.0,3.2162922858859243e-06,0.0006866885843383651,0.0
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_edouardi.1,8803.5,2.5944739961298828e-06,0.0025675004441159293,0.004126792551363067
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Incertae_Sedis_NA.23,17237.0,2.043289278905831e-06,0.0013665304448494573,0.0007906304372201626
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-005_NA.62,17308.0,1.5917635349596917e-06,0.003063293614876826,0.0017835008071357742
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.2,8752.5,1.4737283446581212e-06,0.002772246929023959,0.007386635635186286
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Family_XI_Parvimonas_micra.1,16118.0,1.0837000983680481e-06,0.0007292924510604913,4.349534474068947e-05
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.12,8646.0,1.0812419552863003e-06,0.020784427044622824,0.04401869491777674
