ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.134,11640.0,0.027444179288959026,0.0036135295043981013,0.01345159483712995
Bacteria_Firmicutes_Clostridia_Peptostreptococcales-Tissierellales_Peptostreptococcaceae_Romboutsia_sedimentorum.1,11541.0,0.02686835003209988,0.019888250030182297,0.0035227511008597183
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.79,11640.5,0.02613084490769743,0.027815894797026872,0.014180734856007945
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.96,10931.5,0.025975148445421266,0.04674075525368628,0.02798447267594273
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.3,10977.5,0.023495541288837223,0.002941339060008281,0.01632194083625984
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_UCG-003_NA.9,11074.0,0.022922884089729114,0.03137644046094749,0.01718013343217198
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.98,11269.5,0.020186175182273242,0.006226043248716279,0.02751413139052883
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.4,10914.0,0.01967239478029999,0.05553170306763735,0.030143737166324437
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.330,10858.0,0.019399406145881818,0.014846047786446596,0.02997512509929666
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.353,11454.0,0.01799552295354972,0.022633744855967086,0.02962962962962963
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.307,10877.0,0.01796267457858579,0.010423767325607814,0.005923621099597851
