ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_NA.8,11769.0,0.18678692382610418,203.74242424242425,249.90526315789472
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.22,12034.0,0.1849077580344482,34.94318181818182,56.1578947368421
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.6,11869.0,0.17109679667726796,63.333333333333336,213.7578947368421
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.290,11728.5,0.1574300780141416,310.68560606060606,172.82105263157894
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_massiliensis.2,11736.0,0.1545833383687359,120.53030303030303,128.10526315789474
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_NA.31,12058.0,0.15205876985467925,12.420454545454545,17.94736842105263
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.11,11877.5,0.15183269543487976,67.36742424242425,151.07368421052632
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_NA_NA.38,11971.5,0.15166064408191515,156.08333333333334,39.93684210526316
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.31,11882.0,0.15129318590609298,76.65530303030303,77.67368421052632
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Subdoligranulum_NA.60,11635.0,0.14852914484850882,876.2765151515151,848.6842105263158
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_Colidextribacter_NA.10,11822.0,0.14590527428695138,22.50378787878788,27.778947368421054
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_caccae.2,11605.5,0.13888035342365657,218.6590909090909,228.8736842105263
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto_1_NA.25,11753.0,0.13748875260230264,38.40909090909091,39.63157894736842
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.46,11923.5,0.1355648130427466,21.045454545454547,75.42105263157895
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Ruminococcus_bromii.2,11577.0,0.13198134610968965,230.0,160.7157894736842
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_muciniphila.2,11581.0,0.12955141688144772,684.625,930.7894736842105
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_inops.1,11693.0,0.12837247021313358,52.84469696969697,69.6421052631579
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.19,11547.0,0.1252618042991986,116.66287878787878,146.94736842105263
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_UCG-002_NA.13,11900.5,0.12514101114113624,36.859848484848484,18.347368421052632
Bacteria_Actinobacteriota_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_NA.21,11581.5,0.11665619694099083,457.3068181818182,239.1157894736842
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_vulgatus.4,11554.0,0.11568301688147192,178.62121212121212,357.22105263157897
Bacteria_Proteobacteria_Alphaproteobacteria_Rhodospirillales_NA_NA_NA.2,11981.0,0.11394353220808295,63.11742424242424,14.23157894736842
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.30,11656.5,0.11205881879358393,164.625,86.37894736842105
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.1,11482.5,0.11150328599494808,1519.0416666666667,1295.4315789473685
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_coprocola.4,11617.0,0.10663037625020577,180.00757575757575,103.83157894736843
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.356,11876.5,0.10587418255609554,16.12878787878788,48.136842105263156
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.17,11441.0,0.10266705685810656,430.5037878787879,583.7894736842105
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.7,11864.0,0.10163050044381872,46.81439393939394,41.90526315789474
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_senegalensis.1,11829.5,0.09910334560926654,18.09090909090909,13.715789473684211
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.15,11553.0,0.0960663462145393,92.93560606060606,115.4421052631579
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.10,11398.5,0.09404321339896854,348.95454545454544,420.8
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.331,11809.5,0.09293136121302542,30.696969696969695,45.21052631578947
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus_torques_group_NA.24,11530.0,0.0927973260510358,55.81439393939394,66.76842105263158
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Dorea_NA.31,11642.5,0.09135335816836909,26.939393939393938,20.673684210526314
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_UBA1819_NA.4,11377.5,0.08402421882683431,91.0,131.2736842105263
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_merdae.1,11323.5,0.08047541825574528,655.6742424242424,520.0526315789474
Bacteria_Firmicutes_Clostridia_Oscillospirales_Eubacterium_coprostanoligenes_group_NA_NA.15,11875.0,0.0756896256133876,19.227272727272727,71.6
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.9,11460.0,0.07262948805356939,38.178030303030305,75.5578947368421
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_NA.34,11331.0,0.07186527975441409,90.0,124.85263157894737
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Roseburia_NA.20,11268.0,0.07049682082447113,114.48863636363636,117.86315789473684
Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Akkermansiaceae_Akkermansia_NA.4,11671.0,0.07034361178070826,179.99242424242425,48.136842105263156
Bacteria_Firmicutes_Clostridia_Oscillospirales_Oscillospiraceae_NA_NA.16,11274.0,0.06878374055584044,97.98484848484848,77.83157894736843
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_fragilis.4,11253.5,0.06867635366517508,454.3863636363636,589.6736842105263
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnospiraceae_NK4A136_group_NA.20,11593.5,0.06809281960907926,56.30681818181818,17.568421052631578
Bacteria_Firmicutes_Clostridia_Oscillospirales_UCG-010_NA_NA.51,11720.0,0.06584702437420961,14.178030303030303,26.378947368421052
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_9_NA.136,11577.5,0.06484229690325637,134.66287878787878,497.30526315789473
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Marinifilaceae_Butyricimonas_virosa.2,11775.0,0.06454884618691384,20.40909090909091,10.08421052631579
